39.159255	 	1342.59   	
39.346615	 	1354.3    	
39.533975	 	1366.01   	
39.721336	 	1377.72   	
39.908696	 	1389.44   	
40.096056	 	1401.15   	
40.283416	 	1412.86   	
40.470776	 	1424.57   	
40.658136	 	1436.29   	
40.845496	 	1448      	
41.032856	 	1459.84   	
41.220216	 	1472.26   	
41.407576	 	1484.69   	
41.594936	 	1497.12   	
41.782296	 	1509.55   	
41.969656	 	1521.98   	
42.157016	 	1534.41   	
42.344377	 	1546.84   	
42.531737	 	1559.26   	
42.719097	 	1571.69   	
42.906457	 	1584.12   	
43.093817	 	1596.55   	
43.281177	 	1608.98   	
43.468537	 	1621.41   	
43.655897	 	1633.84   	
43.843257	 	1646.26   	
44.030617	 	1658.81   	
44.217977	 	1671.94   	
44.405337	 	1685.07   	
44.592697	 	1698.2    	
44.780058	 	1711.34   	
44.967418	 	1724.47   	
45.154778	 	1737.6    	
45.342138	 	1750.73   	
45.529498	 	1763.87   	
45.716858	 	1777      	
45.904218	 	1790.13   	
46.091578	 	1803.26   	
46.278938	 	1816.4    	
46.466298	 	1829.53   	
46.653658	 	1842.66   	
46.841018	 	1855.79   	
47.028378	 	1869.03   	
47.215738	 	1882.85   	
47.403099	 	1896.68   	
47.590459	 	1910.5    	
47.777819	 	1924.33   	
47.965179	 	1938.15   	
48.152539	 	1951.98   	
48.339899	 	1965.8    	
48.527259	 	1979.63   	
48.714619	 	1993.45   	
48.901979	 	2007.28   	
49.089339	 	2021.1    	
49.276699	 	2034.93   	
49.464059	 	2048.75   	
49.651419	 	2062.58   	
49.838779	 	2076.4    	
50.026140	 	2090.35   	
50.213500	 	2105.08   	
50.400860	 	2119.81   	
50.588220	 	2134.54   	
50.775580	 	2149.27   	
50.962940	 	2164      	
51.150300	 	2178.73   	
51.337660	 	2193.46   	
51.525020	 	2208.19   	
51.712380	 	2222.92   	
51.899740	 	2237.65   	
52.087100	 	2252.38   	
52.274460	 	2267.11   	
52.461821	 	2281.84   	
52.649181	 	2296.57   	
52.836541	 	2311.3    	
53.023901	 	2326.03   	
53.211261	 	2340.76   	
53.398621	 	2355.49   	
53.585981	 	2370.22   	
53.773341	 	2384.95   	
53.960701	 	2399.68   	
54.148061	 	2414.41   	
54.335421	 	2429.14   	
54.522781	 	2443.87   	
54.710141	 	2458.6    	
54.897501	 	2473.33   	
55.084862	 	2488.56   	
55.272222	 	2504.4    	
55.459582	 	2520.23   	
55.646942	 	2536.07   	
55.834302	 	2551.91   	
56.021662	 	2567.74   	
56.209022	 	2583.58   	
56.396382	 	2599.42   	
56.583742	 	2615.25   	
56.771102	 	2631.09   	
56.958462	 	2646.93   	
57.145822	 	2662.76   	
57.333182	 	2678.6    	
57.520542	 	2694.44   	
57.707903	 	2710.27   	
