48.555531	130.713  
48.743000	131.523  
48.930470	132.333  
49.117939	133.143  
49.305408	133.953  
49.492877	134.763  
49.680347	135.573  
49.867816	136.383  
50.055285	137.207  
50.242754	138.063  
50.430224	138.919  
50.617693	139.775  
50.805162	140.631  
50.992631	141.488  
51.180100	142.344  
51.367570	143.2    
51.555039	144.056  
51.742508	144.912  
51.929977	145.768  
52.117447	146.624  
52.304916	147.48   
52.492385	148.336  
52.679854	149.192  
52.867324	150.049  
53.054793	150.905  
53.242262	151.761  
53.429731	152.617  
53.617200	153.473  
53.804670	154.329  
53.992139	155.185  
54.179608	156.041  
54.367077	156.897  
54.554547	157.753  
54.742016	158.61   
54.929485	159.466  
55.116954	160.357  
55.304424	161.269  
55.491893	162.182  
55.679362	163.094  
55.866831	164.006  
56.054300	164.919  
56.241770	165.831  
56.429239	166.743  
56.616708	167.656  
56.804177	168.568  
56.991647	169.481  
57.179116	170.393  
57.366585	171.305  
57.554054	172.218  
57.741524	173.13   
57.928993	174.042  
58.116462	174.955  
58.303931	175.867  
58.491401	176.78   
58.678870	177.692  
58.866339	178.604  
59.053808	179.517  
59.241277	180.429  
59.428747	181.341  
59.616216	182.254  
59.803685	183.166  
59.991154	184.079  
60.178624	185.043  
60.366093	186.011  
60.553562	186.978  
60.741031	187.945  
60.928501	188.912  
61.115970	189.88   
61.303439	190.847  
61.490908	191.814  
61.678377	192.782  
61.865847	193.749  
62.053316	194.716  
62.240785	195.684  
62.428254	196.651  
62.615724	197.618  
62.803193	198.586  
62.990662	199.553  
63.178131	200.52   
63.365601	201.487  
63.553070	202.455  
63.740539	203.422  
63.928008	204.389  
64.115477	205.357  
64.302947	206.324  
64.490416	207.291  
64.677885	208.259  
64.865354	209.226  
65.052824	210.208  
65.240293	211.229  
65.427762	212.25   
65.615231	213.271  
65.802701	214.292  
65.990170	215.313  
66.177639	216.334  
66.365108	217.355  
66.552578	218.376  
66.740047	219.397  
66.927516	220.418  
67.114985	221.439  
67.302454	222.46   
67.489924	223.481  
67.677393	224.502  
67.864862	225.523  
68.052331	226.544  
68.239801	227.565  
68.427270	228.586  
68.614739	229.607  
68.802208	230.628  
68.989678	231.649  
69.177147	232.67   
69.364616	233.691  
69.552085	234.712  
69.739554	235.733  
69.927024	236.754  
70.114493	237.807  
70.301962	238.88   
70.489431	239.954  
70.676901	241.028  
70.864370	242.101  
71.051839	243.175  
71.239308	244.248  
71.426778	245.322  
71.614247	246.395  
71.801716	247.469  
71.989185	248.542  
72.176654	249.616  
72.364124	250.689  
72.551593	251.763  
72.739062	252.836  
72.926531	253.91   
73.114001	254.983  
73.301470	256.057  
73.488939	257.13   
73.676408	258.204  
73.863878	259.277  
74.051347	260.351  
74.238816	261.424  
74.426285	262.498  
74.613755	263.571  
74.801224	264.645  
74.988693	265.718  
75.176162	266.84   
75.363631	267.965  
75.551101	269.09   
75.738570	270.215  
75.926039	271.34   
76.113508	272.465  
76.300978	273.59   
76.488447	274.715  
76.675916	275.839  
76.863385	276.964  
77.050855	278.089  
77.238324	279.214  
77.425793	280.339  
77.613262	281.464  
77.800731	282.589  
77.988201	283.714  
78.175670	284.839  
78.363139	285.964  
78.550608	287.089  
78.738078	288.214  
78.925547	289.339  
79.113016	290.464  
79.300485	291.589  
79.487955	292.713  
79.675424	293.838  
79.862893	294.963  
80.050362	296.102  
80.237831	297.277  
80.425301	298.452  
80.612770	299.628  
80.800239	300.803  
80.987708	301.978  
81.175178	303.154  
81.362647	304.329  
81.550116	305.504  
81.737585	306.68   
81.925055	307.855  
82.112524	309.03   
82.299993	310.206  
82.487462	311.381  
82.674932	312.556  
82.862401	313.732  
83.049870	314.907  
83.237339	316.082  
83.424808	317.258  
83.612278	318.433  
83.799747	319.608  
83.987216	320.784  
84.174685	321.959  
84.362155	323.134  
84.549624	324.31   
84.737093	325.485  
84.924562	326.66   
85.112032	327.865  
85.299501	329.09   
85.486970	330.315  
85.674439	331.539  
85.861908	332.764  
86.049378	333.989  
86.236847	335.214  
86.424316	336.439  
86.611785	337.663  
86.799255	338.888  
86.986724	340.113  
87.174193	341.338  
87.361662	342.562  
87.549132	343.787  
87.736601	345.012  
87.924070	346.237  
88.111539	347.461  
88.299008	348.686  
88.486478	349.911  
88.673947	351.136  
88.861416	352.36   
89.048885	353.585  
89.236355	354.81   
89.423824	356.035  
89.611293	357.259  
89.798762	358.484  
89.986232	359.709  
90.173701	360.978  
90.361170	362.252  
90.548639	363.525  
90.736108	364.798  
90.923578	366.071  
91.111047	367.345  
91.298516	368.618  
91.485985	369.891  
91.673455	371.164  
91.860924	372.438  
92.048393	373.711  
92.235862	374.984  
92.423332	376.258  
92.610801	377.531  
92.798270	378.804  
92.985739	380.077  
93.173209	381.351  
93.360678	382.624  
93.548147	383.897  
93.735616	385.17   
93.923085	386.444  
94.110555	387.717  
94.298024	388.99   
94.485493	390.263  
94.672962	391.537  
94.860432	392.81   
95.047901	394.095  
95.235370	395.416  
95.422839	396.737  
95.610309	398.058  
95.797778	399.379  
95.985247	400.7    
96.172716	402.02   
96.360185	403.341  
96.547655	404.662  
96.735124	405.983  
96.922593	407.304  
97.110062	408.625  
97.297532	409.946  
97.485001	411.266  
97.672470	412.587  
97.859939	413.908  
98.047409	415.229  
98.234878	416.55   
98.422347	417.871  
98.609816	419.192  
98.797285	420.513  
98.984755	421.833  
99.172224	423.154  
99.359693	424.475  
99.547162	425.796  
99.734632	427.117  
99.922101	428.438  
