44.464680		126.624   	
44.652290		127.417   	
44.839901		128.21    	
45.027511		129.003   	
45.215122		129.796   	
45.402732		130.589   	
45.590343		131.382   	
45.777953		132.175   	
45.965564		132.968   	
46.153174		133.761   	
46.340785		134.554   	
46.528395		135.348   	
46.716006		136.141   	
46.903616		136.934   	
47.091227		137.742   	
47.278837		138.567   	
47.466447		139.393   	
47.654058		140.218   	
47.841668		141.043   	
48.029279		141.868   	
48.216889		142.693   	
48.404500		143.518   	
48.592110		144.343   	
48.779721		145.168   	
48.967331		145.993   	
49.154942		146.818   	
49.342552		147.643   	
49.530163		148.469   	
49.717773		149.294   	
49.905383		150.119   	
50.092994		150.965   	
50.280604		151.832   	
50.468215		152.699   	
50.655825		153.566   	
50.843436		154.433   	
51.031046		155.3     	
51.218657		156.167   	
51.406267		157.034   	
51.593878		157.902   	
51.781488		158.769   	
51.969099		159.636   	
52.156709		160.503   	
52.344320		161.37    	
52.531930		162.237   	
52.719540		163.104   	
52.907151		163.972   	
53.094761		164.839   	
53.282372		165.706   	
53.469982		166.573   	
53.657593		167.44    	
53.845203		168.307   	
54.032814		169.174   	
54.220424		170.041   	
54.408035		170.909   	
54.595645		171.776   	
54.783256		172.643   	
54.970866		173.51    	
55.158476		174.421   	
55.346087		175.339   	
55.533697		176.258   	
55.721308		177.177   	
55.908918		178.096   	
56.096529		179.015   	
56.284139		179.933   	
56.471750		180.852   	
56.659360		181.771   	
56.846971		182.69    	
57.034581		183.609   	
57.222192		184.527   	
57.409802		185.446   	
57.597412		186.365   	
57.785023		187.284   	
57.972633		188.203   	
58.160244		189.121   	
58.347854		190.04    	
58.535465		190.959   	
58.723075		191.878   	
58.910686		192.797   	
59.098296		193.715   	
59.285907		194.634   	
59.473517		195.553   	
59.661128		196.472   	
59.848738		197.391   	
60.036349		198.319   	
60.223959		199.289   	
60.411569		200.258   	
60.599180		201.228   	
60.786790		202.197   	
60.974401		203.167   	
61.162011		204.136   	
61.349622		205.106   	
61.537232		206.075   	
61.724843		207.045   	
61.912453		208.014   	
62.100064		208.984   	
62.287674		209.953   	
62.475285		210.923   	
62.662895		211.892   	
62.850505		212.862   	
63.038116		213.831   	
63.225726		214.8     	
63.413337		215.77    	
63.600947		216.739   	
63.788558		217.709   	
63.976168		218.678   	
64.163779		219.648   	
64.351389		220.617   	
64.539000		221.587   	
64.726610		222.556   	
64.914221		223.526   	
65.101831		224.522   	
65.289442		225.542   	
65.477052		226.561   	
65.664662		227.58    	
65.852273		228.599   	
66.039883		229.619   	
66.227494		230.638   	
66.415104		231.657   	
66.602715		232.676   	
66.790325		233.695   	
66.977936		234.715   	
67.165546		235.734   	
67.353157		236.753   	
67.540767		237.772   	
67.728378		238.792   	
67.915988		239.811   	
68.103598		240.83    	
68.291209		241.849   	
68.478819		242.869   	
68.666430		243.888   	
68.854040		244.907   	
69.041651		245.926   	
69.229261		246.946   	
69.416872		247.965   	
69.604482		248.984   	
69.792093		250.003   	
69.979703		251.022   	
70.167314		252.085   	
70.354924		253.153   	
70.542535		254.221   	
70.730145		255.29    	
70.917755		256.358   	
71.105366		257.426   	
71.292976		258.494   	
71.480587		259.562   	
71.668197		260.63    	
71.855808		261.698   	
72.043418		262.766   	
