SX3 D 0 ndiv 100
25 0.00139487
26 0.00135717
27 0.00124407
28 0.00136973
29 0.00128177
30 0.00139487
31 0.0014954
32 0.00162106
33 0.00136973
34 0.00131947
35 0.0013823
36 0.0014577
37 0.00163363
38 0.0013069
39 0.00150796
40 0.0014577
41 0.0013446
42 0.0014954
43 0.00163363
44 0.0014577
45 0.00140743
46 0.00142
47 0.00147027
48 0.00150796
49 0.00182212
50 0.00140743
51 0.00140743
52 0.0014577
53 0.0015708
54 0.00167133
55 0.00140743
56 0.00180956
57 0.00142
58 0.00147027
59 0.00143257
60 0.00158336
61 0.00158336
62 0.00154566
63 0.00174673
64 0.00170903
65 0.00165876
66 0.00204832
67 0.00164619
68 0.00169646
69 0.00169646
70 0.00167133
71 0.00168389
72 0.00172159
73 0.00158336
74 0.00162106
75 0.00175929
76 0.00163363
77 0.00191009
78 0.00165876
79 0.00169646
80 0.00183469
81 0.00172159
82 0.0015708
83 0.00169646
84 0.00162106
85 0.00148283
86 0.00191009
87 0.00182212
88 0.00173416
89 0.00178442
90 0.0015331
91 0.00163363
92 0.00178442
93 0.00193522
94 0.00189752
95 0.00189752
96 0.00170903
97 0.00196035
98 0.00159593
99 0.00169646

SX3 D 1 ndiv 100
0 0.000980177
1 0.00219911
2 0.00199805
3 0.00189752
4 0.00169646
5 0.00178442
6 0.00194779
7 0.00173416
8 0.00159593
9 0.00193522
10 0.00169646
11 0.00162106
12 0.00164619
13 0.00175929
14 0.00170903
15 0.00183469
16 0.00174673
17 0.00175929
18 0.0015331
19 0.00196035
20 0.00154566
21 0.00179699
22 0.00135717
23 0.00191009
24 0.00136973
25 0.00164619
26 0.00179699
27 0.0015331
28 0.00170903
29 0.00174673
30 0.00158336
31 0.00174673
32 0.00184726
33 0.00154566
34 0.00163363
35 0.00159593
36 0.00129434
37 0.00193522
38 0.00129434
39 0.00140743
40 0.0016085
41 0.00147027
42 0.00158336
43 0.00155823
44 0.00169646
45 0.00148283
46 0.00167133
47 0.00158336
48 0.0013823
49 0.00162106
50 0.00179699
51 0.00136973
52 0.00158336
53 0.00152053
54 0.00152053
55 0.00173416
56 0.00164619
57 0.0015708
58 0.00150796
59 0.0015708
60 0.00174673
61 0.00152053
62 0.0015331
63 0.0014577
64 0.00129434
65 0.00139487
66 0.00136973
67 0.00119381
68 0.00150796
69 0.0014954
70 0.00135717
71 0.00139487
72 0.00139487
73 0.00147027
74 0.00143257
75 0.00131947
76 0.00133204
77 0.00131947
78 0.00128177
79 0.00121894
80 0.00131947
81 0.00109327
82 0.00135717
83 0.00113097
84 0.00125664
85 0.0012315
86 0.00121894
87 0.0013069
88 0.0013823
89 0.00115611
90 0.00105558
91 0.00105558
92 0.00133204
93 0.0013069
94 0.00140743
95 0.0012315
96 0.00118124
97 0.00109327
98 0.00113097
99 0.00124407

SX3 U 1 ndiv 100
0 0.000578053
1 0.000980177
2 0.00106814
3 0.00121894
4 0.00111841
5 0.000992743
6 0.00109327
7 0.00118124
8 0.00133204
9 0.00125664
10 0.00120637
11 0.0013069
12 0.00147027
13 0.00211115
14 0.00131947
15 0.00133204
16 0.00131947
17 0.00129434
18 0.00136973
19 0.00140743
20 0.0012315
21 0.00115611
22 0.00129434
23 0.0014954
24 0.00129434
25 0.00128177
26 0.0013069
27 0.00128177
28 0.00129434
29 0.00135717
30 0.00165876
31 0.00150796
32 0.00131947
33 0.0014954
34 0.00152053
35 0.0012315
36 0.00163363
37 0.00170903
38 0.0014577
39 0.00167133
40 0.00163363
41 0.00125664
42 0.00131947
43 0.00144513
44 0.0012692
45 0.0013069
46 0.00164619
47 0.00154566
48 0.0015331
49 0.00162106
50 0.00159593
51 0.00165876
52 0.00183469
53 0.0014577
54 0.00155823
55 0.0016085
56 0.00172159
57 0.00163363
58 0.00175929
59 0.00174673
60 0.00174673
61 0.00162106
62 0.00159593
63 0.00152053
64 0.00175929
65 0.00165876
66 0.00182212
67 0.00163363
68 0.00136973
69 0.00172159
70 0.0014577
71 0.00159593
72 0.00178442
73 0.00174673
74 0.00197292
75 0.00159593
76 0.00173416
77 0.00167133
78 0.00180956
79 0.00136973
80 0.00165876
81 0.00172159
82 0.00170903
83 0.00172159
84 0.00192265
85 0.00164619
86 0.00184726
87 0.00155823
88 0.00172159
89 0.00203575
90 0.00192265
91 0.00191009
92 0.00198549
93 0.00162106
94 0.00143257
95 0.00177186
96 0.00183469
97 0.00168389
98 0.00177186
99 0.00172159

SX3 D 2 ndiv 100
0 0.000766549
1 0.00185982
2 0.00233734
3 0.00196035
4 0.00193522
5 0.00191009
6 0.00173416
7 0.00168389
8 0.00172159
9 0.00222425
10 0.00182212
11 0.00172159
12 0.00177186
13 0.00172159
14 0.00204832
15 0.00179699
16 0.00169646
17 0.0016085
18 0.00165876
19 0.00164619
20 0.0015708
21 0.00180956
22 0.00179699
23 0.00174673
24 0.00167133
25 0.00154566
26 0.00168389
27 0.00177186
28 0.00163363
29 0.00165876
30 0.00128177
31 0.00155823
32 0.00174673
33 0.00163363
34 0.00155823
35 0.00182212
36 0.00170903
37 0.00185982
38 0.00144513
39 0.00163363
40 0.00172159
41 0.0014577
42 0.00139487
43 0.00194779
44 0.0016085
45 0.0015331
46 0.00158336
47 0.00162106
48 0.00154566
49 0.00154566
50 0.00150796
51 0.00155823
52 0.00125664
53 0.00150796
54 0.00179699
55 0.00147027
56 0.0014577
57 0.00152053
58 0.00139487
59 0.00168389
60 0.0014577
61 0.00155823
62 0.00133204
63 0.00155823
64 0.00116867
65 0.0013446
66 0.00136973
67 0.00129434
68 0.00147027
69 0.00133204
70 0.0013446
71 0.0012315
72 0.00144513
73 0.00131947
74 0.0014954
75 0.00128177
76 0.00147027
77 0.00140743
78 0.0012692
79 0.0014954
80 0.00142
81 0.00129434
82 0.00143257
83 0.0014577
84 0.00136973
85 0.00109327
86 0.00144513
87 0.00121894
88 0.00131947
89 0.00120637
90 0.0012315
91 0.00114354
92 0.00139487
93 0.00120637
94 0.00121894
95 0.00118124
96 0.00128177
97 0.00118124
98 0.00110584
99 0.0013446

SX3 U 2 ndiv 100
0 0.000615752
1 0.00133204
2 0.00110584
3 0.00118124
4 0.0012315
5 0.00133204
6 0.00135717
7 0.00111841
8 0.0013446
9 0.00131947
10 0.00114354
11 0.0012315
12 0.00143257
13 0.00103044
14 0.00218655
15 0.00111841
16 0.00124407
17 0.00131947
18 0.00118124
19 0.0013446
20 0.0013069
21 0.0015708
22 0.0014577
23 0.0013823
24 0.0012315
25 0.00125664
26 0.00120637
27 0.00129434
28 0.00147027
29 0.00148283
30 0.00142
31 0.00144513
32 0.00158336
33 0.00159593
34 0.0012692
35 0.0014954
36 0.0013823
37 0.00169646
38 0.00140743
39 0.00164619
40 0.00119381
41 0.00121894
42 0.00129434
43 0.00177186
44 0.0013823
45 0.00147027
46 0.00136973
47 0.00163363
48 0.00154566
49 0.00148283
50 0.0013823
51 0.00143257
52 0.00168389
53 0.00175929
54 0.00173416
55 0.00150796
56 0.0015331
57 0.00162106
58 0.00191009
59 0.00142
60 0.00136973
61 0.00152053
62 0.00164619
63 0.00170903
64 0.00158336
65 0.00172159
66 0.00162106
67 0.00154566
68 0.00159593
69 0.00159593
70 0.00168389
71 0.00193522
72 0.00163363
73 0.00198549
74 0.00162106
75 0.00175929
76 0.00172159
77 0.00179699
78 0.00165876
79 0.00180956
80 0.00150796
81 0.0016085
82 0.0015708
83 0.00140743
84 0.00165876
85 0.00182212
86 0.00164619
87 0.00173416
88 0.00189752
89 0.00189752
90 0.00180956
91 0.00182212
92 0.00179699
93 0.00191009
94 0.00170903
95 0.00188496
96 0.00197292
97 0.00178442
98 0.00193522
99 0.00168389

SX3 D 3 ndiv 100
0 0.000942478
1 0.00193522
2 0.00177186
3 0.00231221
4 0.00165876
5 0.00178442
6 0.00189752
7 0.00175929
8 0.00163363
9 0.00168389
10 0.00224938
11 0.00194779
12 0.00201062
13 0.00169646
14 0.00159593
15 0.0013446
16 0.00180956
17 0.00162106
18 0.00173416
19 0.00185982
20 0.0014954
21 0.00172159
22 0.00170903
23 0.00165876
24 0.00168389
25 0.00163363
26 0.00175929
27 0.00188496
28 0.00162106
29 0.0015708
30 0.00189752
31 0.00162106
32 0.00187239
33 0.00155823
34 0.00154566
35 0.0014577
36 0.0014954
37 0.00152053
38 0.00162106
39 0.00167133
40 0.00142
41 0.00152053
42 0.00162106
43 0.00152053
44 0.00154566
45 0.00165876
46 0.00152053
47 0.0015708
48 0.00159593
49 0.00143257
50 0.00140743
51 0.00172159
52 0.0015708
53 0.00115611
54 0.00155823
55 0.00147027
56 0.0016085
57 0.00143257
58 0.00129434
59 0.00133204
60 0.00164619
61 0.00129434
62 0.00150796
63 0.00154566
64 0.0014954
65 0.00135717
66 0.0014954
67 0.00135717
68 0.00172159
69 0.0013069
70 0.00133204
71 0.00129434
72 0.00143257
73 0.0014954
74 0.00125664
75 0.0015708
76 0.00125664
77 0.00103044
78 0.00101788
79 0.00155823
80 0.0014577
81 0.00113097
82 0.00125664
83 0.00125664
84 0.0012315
85 0.00120637
86 0.00124407
87 0.00116867
88 0.00124407
89 0.0012692
90 0.00124407
91 0.0013069
92 0.00113097
93 0.00108071
94 0.00109327
95 0.00128177
96 0.00133204
97 0.0013446
98 0.00105558
99 0.00129434

SX3 U 3 ndiv 100
0 0.000565487
1 0.00108071
2 0.00114354
3 0.00121894
4 0.00128177
5 0.0013823
6 0.00124407
7 0.0012692
8 0.00108071
9 0.00103044
10 0.00124407
11 0.0012315
12 0.00118124
13 0.0013069
14 0.00119381
15 0.00214885
16 0.0014954
17 0.00121894
18 0.00133204
19 0.0012315
20 0.0012315
21 0.00152053
22 0.00147027
23 0.00139487
24 0.00111841
25 0.0012692
26 0.00118124
27 0.0012315
28 0.00121894
29 0.00116867
30 0.00116867
31 0.00125664
32 0.00148283
33 0.00135717
34 0.0015331
35 0.00147027
36 0.00140743
37 0.00144513
38 0.00142
39 0.00148283
40 0.00148283
41 0.00147027
42 0.00136973
43 0.0015331
44 0.00124407
45 0.00155823
46 0.00140743
47 0.0013823
48 0.00159593
49 0.00167133
50 0.00158336
51 0.00152053
52 0.00162106
53 0.00158336
54 0.00154566
55 0.00143257
56 0.00155823
57 0.00159593
58 0.00133204
59 0.0015331
60 0.00139487
61 0.0014954
62 0.00173416
63 0.00170903
64 0.00163363
65 0.00158336
66 0.00184726
67 0.00177186
68 0.0016085
69 0.0014577
70 0.00182212
71 0.00169646
72 0.00175929
73 0.00172159
74 0.00169646
75 0.00147027
76 0.00174673
77 0.00167133
78 0.00175929
79 0.00174673
80 0.00164619
81 0.00180956
82 0.0016085
83 0.00158336
84 0.00196035
85 0.00162106
86 0.00179699
87 0.00170903
88 0.00177186
89 0.00168389
90 0.00143257
91 0.00204832
92 0.00173416
93 0.00167133
94 0.00184726
95 0.00172159
96 0.00184726
97 0.00185982
98 0.00185982
99 0.00208602

SX3 D 4 ndiv 100
0 0.000879646
1 0.00183469
2 0.00182212
3 0.00192265
4 0.00227451
5 0.00154566
6 0.00199805
7 0.00197292
8 0.00198549
9 0.00212372
10 0.00158336
11 0.00169646
12 0.00167133
13 0.00162106
14 0.00178442
15 0.00182212
16 0.00179699
17 0.0014577
18 0.00179699
19 0.00165876
20 0.00194779
21 0.00198549
22 0.00170903
23 0.00184726
24 0.00191009
25 0.00172159
26 0.00183469
27 0.00174673
28 0.00173416
29 0.00155823
30 0.00159593
31 0.00175929
32 0.00162106
33 0.00178442
34 0.00164619
35 0.00173416
36 0.00144513
37 0.0016085
38 0.00159593
39 0.00198549
40 0.00165876
41 0.00164619
42 0.0015708
43 0.00174673
44 0.00169646
45 0.00154566
46 0.00169646
47 0.00144513
48 0.00131947
49 0.00158336
50 0.00159593
51 0.00159593
52 0.0014954
53 0.00143257
54 0.00144513
55 0.00168389
56 0.00154566
57 0.00163363
58 0.00136973
59 0.0013446
60 0.00147027
61 0.0013069
62 0.00148283
63 0.00106814
64 0.00158336
65 0.0016085
66 0.0012692
67 0.00142
68 0.00142
69 0.00136973
70 0.0014577
71 0.00143257
72 0.0013069
73 0.00135717
74 0.0012315
75 0.00116867
76 0.00135717
77 0.00125664
78 0.00142
79 0.0012692
80 0.00121894
81 0.0014954
82 0.00119381
83 0.00142
84 0.00150796
85 0.00109327
86 0.00119381
87 0.00118124
88 0.00129434
89 0.00128177
90 0.00104301
91 0.00121894
92 0.00121894
93 0.00125664
94 0.00105558
95 0.00118124
96 0.00108071
97 0.00136973
98 0.00121894
99 0.00124407

SX3 U 4 ndiv 100
0 0.000389557
1 0.00111841
2 0.00113097
3 0.00105558
4 0.00106814
5 0.00129434
6 0.00133204
7 0.00108071
8 0.00129434
9 0.00142
10 0.00114354
11 0.00120637
12 0.00114354
13 0.00118124
14 0.00140743
15 0.00120637
16 0.00211115
17 0.0013069
18 0.00121894
19 0.0013069
20 0.0012315
21 0.0012692
22 0.0014577
23 0.00136973
24 0.00135717
25 0.00120637
26 0.00118124
27 0.0015331
28 0.0012315
29 0.0012315
30 0.00119381
31 0.0013823
32 0.00121894
33 0.00128177
34 0.0014954
35 0.0014577
36 0.0012692
37 0.00135717
38 0.00133204
39 0.00139487
40 0.0013069
41 0.00143257
42 0.00150796
43 0.0013446
44 0.00118124
45 0.00154566
46 0.00133204
47 0.00155823
48 0.0013823
49 0.00147027
50 0.00154566
51 0.00159593
52 0.00169646
53 0.00167133
54 0.00136973
55 0.00162106
56 0.00177186
57 0.00162106
58 0.00133204
59 0.00136973
60 0.00168389
61 0.00162106
62 0.00169646
63 0.00163363
64 0.0015708
65 0.00173416
66 0.00152053
67 0.00184726
68 0.00170903
69 0.00168389
70 0.00172159
71 0.00155823
72 0.00184726
73 0.0014577
74 0.00163363
75 0.00150796
76 0.00191009
77 0.00174673
78 0.00187239
79 0.00180956
80 0.00184726
81 0.00179699
82 0.00193522
83 0.00162106
84 0.00184726
85 0.00168389
86 0.00165876
87 0.00192265
88 0.00158336
89 0.00159593
90 0.00192265
91 0.00174673
92 0.00173416
93 0.00169646
94 0.00143257
95 0.00143257
96 0.00177186
97 0.00180956
98 0.00167133
99 0.00196035

SX3 D 5 ndiv 100
0 0.00108071
1 0.00185982
2 0.0015331
3 0.00175929
4 0.00173416
5 0.00217398
6 0.00189752
7 0.00196035
8 0.00188496
9 0.00178442
10 0.00167133
11 0.0014577
12 0.00174673
13 0.00158336
14 0.00159593
15 0.00159593
16 0.0015708
17 0.0015331
18 0.00187239
19 0.00197292
20 0.00164619
21 0.00199805
22 0.00158336
23 0.00174673
24 0.00142
25 0.00158336
26 0.00162106
27 0.00172159
28 0.00163363
29 0.00178442
30 0.00170903
31 0.0016085
32 0.00188496
33 0.00170903
34 0.0013069
35 0.00152053
36 0.00178442
37 0.00159593
38 0.00152053
39 0.00179699
40 0.00174673
41 0.0014577
42 0.00158336
43 0.00142
44 0.00155823
45 0.0015708
46 0.00152053
47 0.00155823
48 0.00142
49 0.00163363
50 0.0013823
51 0.0014954
52 0.0013446
53 0.00148283
54 0.00136973
55 0.00144513
56 0.00136973
57 0.00144513
58 0.00162106
59 0.00150796
60 0.0014954
61 0.0015708
62 0.0016085
63 0.00155823
64 0.0016085
65 0.00135717
66 0.00147027
67 0.0012315
68 0.00118124
69 0.00114354
70 0.00135717
71 0.0013069
72 0.0012315
73 0.00129434
74 0.00148283
75 0.00158336
76 0.0013446
77 0.00104301
78 0.00116867
79 0.00108071
80 0.00120637
81 0.0014954
82 0.0013823
83 0.0013069
84 0.00131947
85 0.00125664
86 0.00115611
87 0.00109327
88 0.00124407
89 0.00116867
90 0.00119381
91 0.00125664
92 0.00118124
93 0.00139487
94 0.0012315
95 0.00120637
96 0.00103044
97 0.00119381
98 0.00103044
99 0.00136973

SX3 U 5 ndiv 100
0 0.000578053
1 0.00113097
2 0.00109327
3 0.00105558
4 0.0012315
5 0.00113097
6 0.000980177
7 0.00118124
8 0.00121894
9 0.00125664
10 0.00114354
11 0.00147027
12 0.0014577
13 0.00135717
14 0.00110584
15 0.0013446
16 0.00135717
17 0.00203575
18 0.00148283
19 0.00140743
20 0.0013069
21 0.000980177
22 0.00129434
23 0.00106814
24 0.0012315
25 0.00113097
26 0.00121894
27 0.00133204
28 0.00110584
29 0.0013446
30 0.00147027
31 0.00140743
32 0.00135717
33 0.00128177
34 0.0013823
35 0.00139487
36 0.00142
37 0.00163363
38 0.00121894
39 0.00184726
40 0.00120637
41 0.00150796
42 0.0014577
43 0.00148283
44 0.0013446
45 0.00158336
46 0.00133204
47 0.00164619
48 0.0015708
49 0.00154566
50 0.00147027
51 0.00158336
52 0.00169646
53 0.0016085
54 0.00148283
55 0.00150796
56 0.00172159
57 0.00152053
58 0.0014577
59 0.0013446
60 0.0013446
61 0.00143257
62 0.00150796
63 0.00152053
64 0.00131947
65 0.00152053
66 0.00169646
67 0.00197292
68 0.00162106
69 0.00185982
70 0.00154566
71 0.00185982
72 0.00152053
73 0.00175929
74 0.00165876
75 0.00159593
76 0.00163363
77 0.00159593
78 0.0015331
79 0.00189752
80 0.00167133
81 0.0013823
82 0.00173416
83 0.00172159
84 0.00152053
85 0.00180956
86 0.00184726
87 0.00194779
88 0.00194779
89 0.00177186
90 0.00185982
91 0.00158336
92 0.00211115
93 0.00163363
94 0.00175929
95 0.00159593
96 0.00189752
97 0.00202319
98 0.00188496
99 0.00172159

SX3 D 6 ndiv 100
0 0.000955044
1 0.00170903
2 0.00177186
3 0.00167133
4 0.00170903
5 0.00144513
6 0.00208602
7 0.00194779
8 0.00167133
9 0.00188496
10 0.00189752
11 0.00170903
12 0.00169646
13 0.00167133
14 0.00182212
15 0.00183469
16 0.00178442
17 0.00152053
18 0.00172159
19 0.00183469
20 0.00174673
21 0.00194779
22 0.00173416
23 0.00162106
24 0.00162106
25 0.00163363
26 0.00174673
27 0.00197292
28 0.00169646
29 0.00172159
30 0.00162106
31 0.00172159
32 0.00167133
33 0.00152053
34 0.00182212
35 0.00170903
36 0.00167133
37 0.00133204
38 0.00143257
39 0.00159593
40 0.00164619
41 0.00185982
42 0.00158336
43 0.00154566
44 0.00147027
45 0.00170903
46 0.00168389
47 0.00175929
48 0.00162106
49 0.0014577
50 0.00118124
51 0.0015708
52 0.00135717
53 0.00152053
54 0.00136973
55 0.00142
56 0.00150796
57 0.0015331
58 0.0013069
59 0.00144513
60 0.00162106
61 0.0013069
62 0.0014577
63 0.00133204
64 0.00165876
65 0.0013069
66 0.00121894
67 0.00142
68 0.0012315
69 0.0013823
70 0.00144513
71 0.00121894
72 0.00125664
73 0.00162106
74 0.00116867
75 0.00133204
76 0.0012315
77 0.00114354
78 0.0014577
79 0.00144513
80 0.00136973
81 0.0014577
82 0.00101788
83 0.00121894
84 0.0014577
85 0.0013069
86 0.00125664
87 0.00121894
88 0.00110584
89 0.00119381
90 0.00133204
91 0.00106814
92 0.000967611
93 0.00115611
94 0.00143257
95 0.00128177
96 0.0013446
97 0.00133204
98 0.00114354
99 0.00108071

SX3 U 6 ndiv 100
0 0.000590619
1 0.00111841
2 0.00110584
3 0.00111841
4 0.0013446
5 0.00114354
6 0.00120637
7 0.00128177
8 0.00110584
9 0.000967611
10 0.00115611
11 0.00131947
12 0.00114354
13 0.00119381
14 0.00111841
15 0.0013069
16 0.000967611
17 0.00118124
18 0.00216142
19 0.00114354
20 0.00133204
21 0.00136973
22 0.00125664
23 0.00148283
24 0.00131947
25 0.00125664
26 0.00150796
27 0.00128177
28 0.00129434
29 0.00142
30 0.00158336
31 0.0012692
32 0.0013823
33 0.00139487
34 0.00155823
35 0.00154566
36 0.00162106
37 0.00140743
38 0.0013069
39 0.00135717
40 0.00139487
41 0.00165876
42 0.00150796
43 0.00163363
44 0.00143257
45 0.00131947
46 0.00173416
47 0.00165876
48 0.00144513
49 0.00143257
50 0.00167133
51 0.00174673
52 0.00162106
53 0.00131947
54 0.0014577
55 0.00172159
56 0.00165876
57 0.00169646
58 0.00169646
59 0.00163363
60 0.00154566
61 0.00177186
62 0.00172159
63 0.00175929
64 0.00140743
65 0.00164619
66 0.00178442
67 0.00167133
68 0.00185982
69 0.00159593
70 0.00174673
71 0.00172159
72 0.00158336
73 0.00165876
74 0.00174673
75 0.00147027
76 0.00164619
77 0.00159593
78 0.00168389
79 0.00154566
80 0.00179699
81 0.00179699
82 0.00172159
83 0.00169646
84 0.00162106
85 0.00180956
86 0.00173416
87 0.00184726
88 0.00184726
89 0.00173416
90 0.00191009
91 0.00174673
92 0.00177186
93 0.00179699
94 0.00192265
95 0.00182212
96 0.00189752
97 0.00187239
98 0.00201062
99 0.00191009

SX3 D 7 ndiv 100
0 0.000955044
1 0.00178442
2 0.00173416
3 0.00199805
4 0.00192265
5 0.00183469
6 0.00180956
7 0.00247558
8 0.00187239
9 0.00185982
10 0.00180956
11 0.00199805
12 0.0015708
13 0.00204832
14 0.00188496
15 0.0015708
16 0.00196035
17 0.00199805
18 0.00152053
19 0.00169646
20 0.00182212
21 0.00173416
22 0.00173416
23 0.00172159
24 0.00162106
25 0.00150796
26 0.00154566
27 0.00177186
28 0.00182212
29 0.00163363
30 0.00147027
31 0.00193522
32 0.00168389
33 0.00165876
34 0.0016085
35 0.00162106
36 0.00170903
37 0.00150796
38 0.0013823
39 0.00179699
40 0.0014954
41 0.00169646
42 0.00143257
43 0.0014954
44 0.0014954
45 0.00155823
46 0.00143257
47 0.00148283
48 0.00173416
49 0.00143257
50 0.0014954
51 0.00154566
52 0.00165876
53 0.00162106
54 0.00140743
55 0.0016085
56 0.00140743
57 0.0015331
58 0.00163363
59 0.0014954
60 0.00179699
61 0.00119381
62 0.0014577
63 0.00159593
64 0.00124407
65 0.0014577
66 0.00140743
67 0.00121894
68 0.00152053
69 0.00143257
70 0.00147027
71 0.0013823
72 0.0014954
73 0.00140743
74 0.00128177
75 0.00125664
76 0.0013446
77 0.0012315
78 0.00113097
79 0.00121894
80 0.0013069
81 0.00118124
82 0.00133204
83 0.0013069
84 0.00111841
85 0.00124407
86 0.0012315
87 0.00140743
88 0.00114354
89 0.00131947
90 0.00111841
91 0.00115611
92 0.000917345
93 0.00108071
94 0.00103044
95 0.00125664
96 0.000980177
97 0.00118124
98 0.00115611
99 0.0012692

SX3 U 7 ndiv 100
0 0.00055292
1 0.00114354
2 0.00115611
3 0.00124407
4 0.00118124
5 0.00103044
6 0.00121894
7 0.00100531
8 0.00139487
9 0.0012692
10 0.0013446
11 0.0012692
12 0.00113097
13 0.00124407
14 0.00114354
15 0.000992743
16 0.00104301
17 0.00120637
18 0.00121894
19 0.00218655
20 0.00118124
21 0.00154566
22 0.00115611
23 0.00147027
24 0.00139487
25 0.00139487
26 0.00155823
27 0.00133204
28 0.00119381
29 0.0015331
30 0.00147027
31 0.00159593
32 0.0012315
33 0.00164619
34 0.00143257
35 0.00185982
36 0.00150796
37 0.00135717
38 0.00144513
39 0.00133204
40 0.00148283
41 0.00162106
42 0.0013823
43 0.0012692
44 0.00167133
45 0.00128177
46 0.00116867
47 0.00173416
48 0.00168389
49 0.00154566
50 0.0013446
51 0.0014577
52 0.00188496
53 0.00167133
54 0.00165876
55 0.00165876
56 0.00154566
57 0.00155823
58 0.00175929
59 0.00175929
60 0.00165876
61 0.00167133
62 0.00170903
63 0.00150796
64 0.00170903
65 0.00177186
66 0.00182212
67 0.00185982
68 0.00152053
69 0.00163363
70 0.0013823
71 0.00177186
72 0.00159593
73 0.00174673
74 0.0016085
75 0.0014954
76 0.00175929
77 0.00179699
78 0.00164619
79 0.00165876
80 0.00144513
81 0.00179699
82 0.00184726
83 0.00167133
84 0.0015708
85 0.00154566
86 0.0013823
87 0.00185982
88 0.00173416
89 0.0015331
90 0.0016085
91 0.00188496
92 0.00183469
93 0.00177186
94 0.00162106
95 0.00203575
96 0.00182212
97 0.00175929
98 0.00204832
99 0.00207345

SX3 D 8 ndiv 100
0 0.000854513
1 0.00188496
2 0.00207345
3 0.00170903
4 0.00184726
5 0.00182212
6 0.00191009
7 0.00162106
8 0.00236248
9 0.00158336
10 0.00193522
11 0.00169646
12 0.00185982
13 0.00168389
14 0.00173416
15 0.00184726
16 0.00185982
17 0.00169646
18 0.00183469
19 0.00177186
20 0.00180956
21 0.00163363
22 0.00172159
23 0.00154566
24 0.00180956
25 0.00163363
26 0.00178442
27 0.00180956
28 0.00167133
29 0.00207345
30 0.00169646
31 0.00164619
32 0.00150796
33 0.00159593
34 0.00177186
35 0.00163363
36 0.00159593
37 0.00198549
38 0.00159593
39 0.00172159
40 0.00121894
41 0.00165876
42 0.00175929
43 0.0016085
44 0.00191009
45 0.00155823
46 0.00148283
47 0.00163363
48 0.00150796
49 0.00177186
50 0.00143257
51 0.00129434
52 0.00135717
53 0.00152053
54 0.00147027
55 0.00159593
56 0.00113097
57 0.0012692
58 0.00155823
59 0.00152053
60 0.00119381
61 0.00159593
62 0.00143257
63 0.0016085
64 0.0012692
65 0.0012692
66 0.00116867
67 0.00129434
68 0.00135717
69 0.00140743
70 0.00139487
71 0.0013069
72 0.00120637
73 0.00128177
74 0.00133204
75 0.00147027
76 0.00139487
77 0.00136973
78 0.00129434
79 0.00120637
80 0.00133204
81 0.00124407
82 0.00154566
83 0.00128177
84 0.0013823
85 0.0015708
86 0.00128177
87 0.0013069
88 0.00114354
89 0.00121894
90 0.00125664
91 0.0012692
92 0.0012692
93 0.00129434
94 0.00113097
95 0.00109327
96 0.00111841
97 0.00136973
98 0.00136973
99 0.000980177

SX3 U 8 ndiv 100
0 0.000678584
1 0.0012692
2 0.00128177
3 0.00124407
4 0.00114354
5 0.0013069
6 0.00120637
7 0.00111841
8 0.00111841
9 0.00114354
10 0.00105558
11 0.00114354
12 0.0012692
13 0.00115611
